@relation dataset-weka.filters.unsupervised.attribute.AddValues-C219-L4

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute inputs-101 numeric
@attribute inputs-102 numeric
@attribute inputs-103 numeric
@attribute inputs-104 numeric
@attribute inputs-105 numeric
@attribute inputs-106 numeric
@attribute inputs-107 numeric
@attribute inputs-108 numeric
@attribute inputs-109 numeric
@attribute inputs-110 numeric
@attribute inputs-111 numeric
@attribute inputs-112 numeric
@attribute inputs-113 numeric
@attribute inputs-114 numeric
@attribute inputs-115 numeric
@attribute inputs-116 numeric
@attribute inputs-117 numeric
@attribute inputs-118 numeric
@attribute inputs-119 numeric
@attribute inputs-120 numeric
@attribute inputs-121 numeric
@attribute inputs-122 numeric
@attribute inputs-123 numeric
@attribute inputs-124 numeric
@attribute inputs-125 numeric
@attribute inputs-126 numeric
@attribute inputs-127 numeric
@attribute inputs-128 numeric
@attribute inputs-129 numeric
@attribute inputs-130 numeric
@attribute inputs-131 numeric
@attribute inputs-132 numeric
@attribute inputs-133 numeric
@attribute inputs-134 numeric
@attribute inputs-135 numeric
@attribute inputs-136 numeric
@attribute inputs-137 numeric
@attribute inputs-138 numeric
@attribute inputs-139 numeric
@attribute inputs-140 numeric
@attribute inputs-141 numeric
@attribute inputs-142 numeric
@attribute inputs-143 numeric
@attribute inputs-144 numeric
@attribute inputs-145 numeric
@attribute inputs-146 numeric
@attribute inputs-147 numeric
@attribute inputs-148 numeric
@attribute inputs-149 numeric
@attribute inputs-150 numeric
@attribute inputs-151 numeric
@attribute inputs-152 numeric
@attribute inputs-153 numeric
@attribute inputs-154 numeric
@attribute inputs-155 numeric
@attribute inputs-156 numeric
@attribute inputs-157 numeric
@attribute inputs-158 numeric
@attribute inputs-159 numeric
@attribute inputs-160 numeric
@attribute inputs-161 numeric
@attribute inputs-162 numeric
@attribute inputs-163 numeric
@attribute inputs-164 numeric
@attribute inputs-165 numeric
@attribute inputs-166 numeric
@attribute inputs-167 numeric
@attribute inputs-168 numeric
@attribute inputs-169 numeric
@attribute inputs-170 numeric
@attribute inputs-171 numeric
@attribute inputs-172 numeric
@attribute inputs-173 numeric
@attribute inputs-174 numeric
@attribute inputs-175 numeric
@attribute inputs-176 numeric
@attribute inputs-177 numeric
@attribute inputs-178 numeric
@attribute inputs-179 numeric
@attribute inputs-180 numeric
@attribute inputs-181 numeric
@attribute inputs-182 numeric
@attribute inputs-183 numeric
@attribute inputs-184 numeric
@attribute inputs-185 numeric
@attribute inputs-186 numeric
@attribute inputs-187 numeric
@attribute inputs-188 numeric
@attribute inputs-189 numeric
@attribute inputs-190 numeric
@attribute inputs-191 numeric
@attribute inputs-192 numeric
@attribute inputs-193 numeric
@attribute inputs-194 numeric
@attribute inputs-195 numeric
@attribute inputs-196 numeric
@attribute inputs-197 numeric
@attribute inputs-198 numeric
@attribute inputs-199 numeric
@attribute inputs-200 numeric
@attribute inputs-201 numeric
@attribute inputs-202 numeric
@attribute inputs-203 numeric
@attribute inputs-204 numeric
@attribute inputs-205 numeric
@attribute inputs-206 numeric
@attribute inputs-207 numeric
@attribute inputs-208 numeric
@attribute inputs-209 numeric
@attribute inputs-210 numeric
@attribute inputs-211 numeric
@attribute inputs-212 numeric
@attribute inputs-213 numeric
@attribute inputs-214 numeric
@attribute inputs-215 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
460,'2019/02/01 10:53:00:294',16,125.585907,368.914276,45.291931,94.230438,345.434357,57.867104,116.618317,344.543457,62.46254,152.695114,347.104675,62.955475,204.864685,348.468628,61.073269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.461578,404.948242,404.931854,405.363037,405.419525,405.157745,397.392456,380.482483,342.546387,294.516327,234.330933,183.263535,150.768356,125.585907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.654663,418.558838,425.672791,427.103058,423.335632,416.007568,402.637146,389.96521,376.102844,367.059265,363.96991,365.735718,367.806549,368.914276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.143887,52.219082,51.616371,51.535667,51.431854,51.670753,52.613121,52.89518,52.207611,51.422703,49.722698,47.955402,46.608688,45.291931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.839935,405.410645,408.775696,410.371063,411.302429,411.804932,404.505493,387.05481,344.177338,290.866333,222.846573,163.812515,125.673889,94.230438,1
461,'2019/02/01 10:53:00:395',16,117.966187,367.776672,44.847023,84.452667,344.751099,57.282528,106.242371,344.33725,61.90197,142.561249,346.019836,62.467171,194.797333,347.482727,60.66814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.461578,404.948242,404.931854,405.363037,405.419525,405.157745,397.392456,380.482483,342.546387,294.516327,234.330933,183.263535,150.768356,125.585907,117.456696,117.966187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.654663,418.558838,425.672791,427.103058,423.335632,416.007568,402.637146,389.96521,376.102844,367.059265,363.96991,365.735718,367.806549,368.914276,368.440887,367.776672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.143887,52.219082,51.616371,51.535667,51.431854,51.670753,52.613121,52.89518,52.207611,51.422703,49.722698,47.955402,46.608688,45.291931,44.787315,44.847023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.839935,405.410645,408.775696,410.371063,411.302429,411.804932,404.505493,387.05481,344.177338,290.866333,222.846573,163.812515,125.673889,94.230438,84.421844,84.452667,1
462,'2019/02/01 10:53:00:496',16,179.542084,366.342285,48.058228,156.460602,345.765076,61.081562,180.696274,345.891754,65.402893,217.290329,347.635986,65.571373,267.94342,350.057068,63.208214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.461578,404.948242,404.931854,405.363037,405.419525,405.157745,397.392456,380.482483,342.546387,294.516327,234.330933,183.263535,150.768356,125.585907,117.456696,117.966187,136.280518,179.542084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.654663,418.558838,425.672791,427.103058,423.335632,416.007568,402.637146,389.96521,376.102844,367.059265,363.96991,365.735718,367.806549,368.914276,368.440887,367.776672,366.623169,366.342285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.143887,52.219082,51.616371,51.535667,51.431854,51.670753,52.613121,52.89518,52.207611,51.422703,49.722698,47.955402,46.608688,45.291931,44.787315,44.847023,45.874321,48.058228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.839935,405.410645,408.775696,410.371063,411.302429,411.804932,404.505493,387.05481,344.177338,290.866333,222.846573,163.812515,125.673889,94.230438,84.421844,84.452667,105.907684,156.460602,1
463,'2019/02/01 10:53:00:598',16,295.134796,364.039886,53.351082,290.61264,343.553375,66.647453,319.659729,344.902893,70.469925,355.728302,347.633606,69.943359,402.321869,351.240173,66.610619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.461578,404.948242,404.931854,405.363037,405.419525,405.157745,397.392456,380.482483,342.546387,294.516327,234.330933,183.263535,150.768356,125.585907,117.456696,117.966187,136.280518,179.542084,226.016083,295.134796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.654663,418.558838,425.672791,427.103058,423.335632,416.007568,402.637146,389.96521,376.102844,367.059265,363.96991,365.735718,367.806549,368.914276,368.440887,367.776672,366.623169,366.342285,365.205261,364.039886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.143887,52.219082,51.616371,51.535667,51.431854,51.670753,52.613121,52.89518,52.207611,51.422703,49.722698,47.955402,46.608688,45.291931,44.787315,44.847023,45.874321,48.058228,50.794827,53.351082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.839935,405.410645,408.775696,410.371063,411.302429,411.804932,404.505493,387.05481,344.177338,290.866333,222.846573,163.812515,125.673889,94.230438,84.421844,84.452667,105.907684,156.460602,212.620132,290.61264,1
464,'2019/02/01 10:53:00:702',16,416.379089,365.394012,56.797668,430.440155,342.472778,69.638641,464.75415,343.170715,72.789001,499.092896,345.739441,71.500999,539.655029,349.575989,67.195328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.461578,404.948242,404.931854,405.363037,405.419525,405.157745,397.392456,380.482483,342.546387,294.516327,234.330933,183.263535,150.768356,125.585907,117.456696,117.966187,136.280518,179.542084,226.016083,295.134796,353.5159,416.379089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.654663,418.558838,425.672791,427.103058,423.335632,416.007568,402.637146,389.96521,376.102844,367.059265,363.96991,365.735718,367.806549,368.914276,368.440887,367.776672,366.623169,366.342285,365.205261,364.039886,364.167236,365.394012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.143887,52.219082,51.616371,51.535667,51.431854,51.670753,52.613121,52.89518,52.207611,51.422703,49.722698,47.955402,46.608688,45.291931,44.787315,44.847023,45.874321,48.058228,50.794827,53.351082,55.140343,56.797668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.839935,405.410645,408.775696,410.371063,411.302429,411.804932,404.505493,387.05481,344.177338,290.866333,222.846573,163.812515,125.673889,94.230438,84.421844,84.452667,105.907684,156.460602,212.620132,290.61264,357.505371,430.440155,1
465,'2019/02/01 10:53:00:803',16,501.579376,359.619629,56.498055,528.907654,339.227905,69.149178,564.976685,341.176636,71.914192,597.612,345.040375,70.247017,634.10437,349.503662,65.477089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.461578,404.948242,404.931854,405.363037,405.419525,405.157745,397.392456,380.482483,342.546387,294.516327,234.330933,183.263535,150.768356,125.585907,117.456696,117.966187,136.280518,179.542084,226.016083,295.134796,353.5159,416.379089,459.745514,501.579376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.654663,418.558838,425.672791,427.103058,423.335632,416.007568,402.637146,389.96521,376.102844,367.059265,363.96991,365.735718,367.806549,368.914276,368.440887,367.776672,366.623169,366.342285,365.205261,364.039886,364.167236,365.394012,363.503326,359.619629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.143887,52.219082,51.616371,51.535667,51.431854,51.670753,52.613121,52.89518,52.207611,51.422703,49.722698,47.955402,46.608688,45.291931,44.787315,44.847023,45.874321,48.058228,50.794827,53.351082,55.140343,56.797668,57.245102,56.498055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.839935,405.410645,408.775696,410.371063,411.302429,411.804932,404.505493,387.05481,344.177338,290.866333,222.846573,163.812515,125.673889,94.230438,84.421844,84.452667,105.907684,156.460602,212.620132,290.61264,357.505371,430.440155,481.040924,528.907654,1
466,'2019/02/01 10:53:00:908',16,528.971924,360.730835,56.205624,561.946777,339.331238,68.395447,599.013367,342.488708,71.082024,630.084717,346.781921,69.317375,663.337891,351.390442,64.342026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.461578,404.948242,404.931854,405.363037,405.419525,405.157745,397.392456,380.482483,342.546387,294.516327,234.330933,183.263535,150.768356,125.585907,117.456696,117.966187,136.280518,179.542084,226.016083,295.134796,353.5159,416.379089,459.745514,501.579376,524.301086,528.971924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.654663,418.558838,425.672791,427.103058,423.335632,416.007568,402.637146,389.96521,376.102844,367.059265,363.96991,365.735718,367.806549,368.914276,368.440887,367.776672,366.623169,366.342285,365.205261,364.039886,364.167236,365.394012,363.503326,359.619629,359.461609,360.730835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.143887,52.219082,51.616371,51.535667,51.431854,51.670753,52.613121,52.89518,52.207611,51.422703,49.722698,47.955402,46.608688,45.291931,44.787315,44.847023,45.874321,48.058228,50.794827,53.351082,55.140343,56.797668,57.245102,56.498055,56.179245,56.205624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.839935,405.410645,408.775696,410.371063,411.302429,411.804932,404.505493,387.05481,344.177338,290.866333,222.846573,163.812515,125.673889,94.230438,84.421844,84.452667,105.907684,156.460602,212.620132,290.61264,357.505371,430.440155,481.040924,528.907654,555.592529,561.946777,1
467,'2019/02/01 10:53:01:012',16,499.84021,367.968323,54.736485,523.317627,348.862244,67.483978,561.301208,352.219971,70.693657,592.352173,355.71933,69.278564,626.682678,359.207092,64.591591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.461578,404.948242,404.931854,405.363037,405.419525,405.157745,397.392456,380.482483,342.546387,294.516327,234.330933,183.263535,150.768356,125.585907,117.456696,117.966187,136.280518,179.542084,226.016083,295.134796,353.5159,416.379089,459.745514,501.579376,524.301086,528.971924,526.07843,499.84021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.654663,418.558838,425.672791,427.103058,423.335632,416.007568,402.637146,389.96521,376.102844,367.059265,363.96991,365.735718,367.806549,368.914276,368.440887,367.776672,366.623169,366.342285,365.205261,364.039886,364.167236,365.394012,363.503326,359.619629,359.461609,360.730835,363.004639,367.968323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.143887,52.219082,51.616371,51.535667,51.431854,51.670753,52.613121,52.89518,52.207611,51.422703,49.722698,47.955402,46.608688,45.291931,44.787315,44.847023,45.874321,48.058228,50.794827,53.351082,55.140343,56.797668,57.245102,56.498055,56.179245,56.205624,55.604874,54.736485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.839935,405.410645,408.775696,410.371063,411.302429,411.804932,404.505493,387.05481,344.177338,290.866333,222.846573,163.812515,125.673889,94.230438,84.421844,84.452667,105.907684,156.460602,212.620132,290.61264,357.505371,430.440155,481.040924,528.907654,555.592529,561.946777,556.624084,523.317627,1
468,'2019/02/01 10:53:01:113',16,425.033661,364.352844,55.872257,440.568176,334.620789,67.39505,475.402863,337.072876,70.78347,509.023804,339.281372,69.748894,548.209229,341.510254,65.539474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.461578,404.948242,404.931854,405.363037,405.419525,405.157745,397.392456,380.482483,342.546387,294.516327,234.330933,183.263535,150.768356,125.585907,117.456696,117.966187,136.280518,179.542084,226.016083,295.134796,353.5159,416.379089,459.745514,501.579376,524.301086,528.971924,526.07843,499.84021,459.209259,425.033661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.654663,418.558838,425.672791,427.103058,423.335632,416.007568,402.637146,389.96521,376.102844,367.059265,363.96991,365.735718,367.806549,368.914276,368.440887,367.776672,366.623169,366.342285,365.205261,364.039886,364.167236,365.394012,363.503326,359.619629,359.461609,360.730835,363.004639,367.968323,373.214111,364.352844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.143887,52.219082,51.616371,51.535667,51.431854,51.670753,52.613121,52.89518,52.207611,51.422703,49.722698,47.955402,46.608688,45.291931,44.787315,44.847023,45.874321,48.058228,50.794827,53.351082,55.140343,56.797668,57.245102,56.498055,56.179245,56.205624,55.604874,54.736485,55.928467,55.872257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.839935,405.410645,408.775696,410.371063,411.302429,411.804932,404.505493,387.05481,344.177338,290.866333,222.846573,163.812515,125.673889,94.230438,84.421844,84.452667,105.907684,156.460602,212.620132,290.61264,357.505371,430.440155,481.040924,528.907654,555.592529,561.946777,556.624084,523.317627,481.773712,440.568176,1
469,'2019/02/01 10:53:01:215',16,347.932892,302.034119,54.828197,350.144897,271.086456,65.729256,382.147614,272.131531,69.833015,416.713501,274.735382,69.523361,459.903534,277.989807,66.171486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.461578,404.948242,404.931854,405.363037,405.419525,405.157745,397.392456,380.482483,342.546387,294.516327,234.330933,183.263535,150.768356,125.585907,117.456696,117.966187,136.280518,179.542084,226.016083,295.134796,353.5159,416.379089,459.745514,501.579376,524.301086,528.971924,526.07843,499.84021,459.209259,425.033661,382.461304,347.932892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.654663,418.558838,425.672791,427.103058,423.335632,416.007568,402.637146,389.96521,376.102844,367.059265,363.96991,365.735718,367.806549,368.914276,368.440887,367.776672,366.623169,366.342285,365.205261,364.039886,364.167236,365.394012,363.503326,359.619629,359.461609,360.730835,363.004639,367.968323,373.214111,364.352844,333.3974,302.034119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.143887,52.219082,51.616371,51.535667,51.431854,51.670753,52.613121,52.89518,52.207611,51.422703,49.722698,47.955402,46.608688,45.291931,44.787315,44.847023,45.874321,48.058228,50.794827,53.351082,55.140343,56.797668,57.245102,56.498055,56.179245,56.205624,55.604874,54.736485,55.928467,55.872257,55.223324,54.828197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.839935,405.410645,408.775696,410.371063,411.302429,411.804932,404.505493,387.05481,344.177338,290.866333,222.846573,163.812515,125.673889,94.230438,84.421844,84.452667,105.907684,156.460602,212.620132,290.61264,357.505371,430.440155,481.040924,528.907654,555.592529,561.946777,556.624084,523.317627,481.773712,440.568176,390.455109,350.144897,1
470,'2019/02/01 10:53:01:319',16,292.667236,219.95285,50.254005,288.336304,181.233704,59.479977,315.448792,180.267578,64.087532,350.762054,183.614471,64.538086,394.325958,191.632843,62.137703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.461578,404.948242,404.931854,405.363037,405.419525,405.157745,397.392456,380.482483,342.546387,294.516327,234.330933,183.263535,150.768356,125.585907,117.456696,117.966187,136.280518,179.542084,226.016083,295.134796,353.5159,416.379089,459.745514,501.579376,524.301086,528.971924,526.07843,499.84021,459.209259,425.033661,382.461304,347.932892,311.960968,292.667236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.654663,418.558838,425.672791,427.103058,423.335632,416.007568,402.637146,389.96521,376.102844,367.059265,363.96991,365.735718,367.806549,368.914276,368.440887,367.776672,366.623169,366.342285,365.205261,364.039886,364.167236,365.394012,363.503326,359.619629,359.461609,360.730835,363.004639,367.968323,373.214111,364.352844,333.3974,302.034119,256.9104,219.95285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.143887,52.219082,51.616371,51.535667,51.431854,51.670753,52.613121,52.89518,52.207611,51.422703,49.722698,47.955402,46.608688,45.291931,44.787315,44.847023,45.874321,48.058228,50.794827,53.351082,55.140343,56.797668,57.245102,56.498055,56.179245,56.205624,55.604874,54.736485,55.928467,55.872257,55.223324,54.828197,53.037159,50.254005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.839935,405.410645,408.775696,410.371063,411.302429,411.804932,404.505493,387.05481,344.177338,290.866333,222.846573,163.812515,125.673889,94.230438,84.421844,84.452667,105.907684,156.460602,212.620132,290.61264,357.505371,430.440155,481.040924,528.907654,555.592529,561.946777,556.624084,523.317627,481.773712,440.568176,390.455109,350.144897,309.35437,288.336304,1
471,'2019/02/01 10:53:01:420',16,271.378815,153.935394,45.914165,266.696106,106.823425,52.440872,292.845093,99.856537,56.480556,329.80603,105.188019,57.600353,371.501068,116.374207,55.807793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.461578,404.948242,404.931854,405.363037,405.419525,405.157745,397.392456,380.482483,342.546387,294.516327,234.330933,183.263535,150.768356,125.585907,117.456696,117.966187,136.280518,179.542084,226.016083,295.134796,353.5159,416.379089,459.745514,501.579376,524.301086,528.971924,526.07843,499.84021,459.209259,425.033661,382.461304,347.932892,311.960968,292.667236,277.292877,271.378815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.654663,418.558838,425.672791,427.103058,423.335632,416.007568,402.637146,389.96521,376.102844,367.059265,363.96991,365.735718,367.806549,368.914276,368.440887,367.776672,366.623169,366.342285,365.205261,364.039886,364.167236,365.394012,363.503326,359.619629,359.461609,360.730835,363.004639,367.968323,373.214111,364.352844,333.3974,302.034119,256.9104,219.95285,181.050049,153.935394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.143887,52.219082,51.616371,51.535667,51.431854,51.670753,52.613121,52.89518,52.207611,51.422703,49.722698,47.955402,46.608688,45.291931,44.787315,44.847023,45.874321,48.058228,50.794827,53.351082,55.140343,56.797668,57.245102,56.498055,56.179245,56.205624,55.604874,54.736485,55.928467,55.872257,55.223324,54.828197,53.037159,50.254005,47.895691,45.914165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.839935,405.410645,408.775696,410.371063,411.302429,411.804932,404.505493,387.05481,344.177338,290.866333,222.846573,163.812515,125.673889,94.230438,84.421844,84.452667,105.907684,156.460602,212.620132,290.61264,357.505371,430.440155,481.040924,528.907654,555.592529,561.946777,556.624084,523.317627,481.773712,440.568176,390.455109,350.144897,309.35437,288.336304,270.170898,266.696106,1
472,'2019/02/01 10:53:01:521',16,282.547119,122.177704,42.684715,278.750793,72.226349,47.984612,305.183472,64.179413,51.806274,338.114349,70.14447,52.790688,377.279297,84.381683,51.454697,0,0,0,0,0,0,0,0,0,0,0,0,404.461578,404.948242,404.931854,405.363037,405.419525,405.157745,397.392456,380.482483,342.546387,294.516327,234.330933,183.263535,150.768356,125.585907,117.456696,117.966187,136.280518,179.542084,226.016083,295.134796,353.5159,416.379089,459.745514,501.579376,524.301086,528.971924,526.07843,499.84021,459.209259,425.033661,382.461304,347.932892,311.960968,292.667236,277.292877,271.378815,272.717529,282.547119,0,0,0,0,0,0,0,0,0,0,0,0,402.654663,418.558838,425.672791,427.103058,423.335632,416.007568,402.637146,389.96521,376.102844,367.059265,363.96991,365.735718,367.806549,368.914276,368.440887,367.776672,366.623169,366.342285,365.205261,364.039886,364.167236,365.394012,363.503326,359.619629,359.461609,360.730835,363.004639,367.968323,373.214111,364.352844,333.3974,302.034119,256.9104,219.95285,181.050049,153.935394,131.241638,122.177704,0,0,0,0,0,0,0,0,0,0,0,0,53.143887,52.219082,51.616371,51.535667,51.431854,51.670753,52.613121,52.89518,52.207611,51.422703,49.722698,47.955402,46.608688,45.291931,44.787315,44.847023,45.874321,48.058228,50.794827,53.351082,55.140343,56.797668,57.245102,56.498055,56.179245,56.205624,55.604874,54.736485,55.928467,55.872257,55.223324,54.828197,53.037159,50.254005,47.895691,45.914165,43.387482,42.684715,0,0,0,0,0,0,0,0,0,0,0,0,402.839935,405.410645,408.775696,410.371063,411.302429,411.804932,404.505493,387.05481,344.177338,290.866333,222.846573,163.812515,125.673889,94.230438,84.421844,84.452667,105.907684,156.460602,212.620132,290.61264,357.505371,430.440155,481.040924,528.907654,555.592529,561.946777,556.624084,523.317627,481.773712,440.568176,390.455109,350.144897,309.35437,288.336304,270.170898,266.696106,270.69577,278.750793,1
